interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[17.729643000401126, 4.776872886602848, 13.981933593750002, 0.0, 0.0, 0.0]","[7, 3, 9, 0, 0, 0]","[213.63808469489223, 204.02231859656158, 1694.5259392220937, 0, 0, 0]","[2279.3619153051077, 20792.977681403438, 39265.47406077791, 2832, 22549, 40960]","[2493, 20997, 40960, 2832, 22549, 40960]","[442, 1003, 5727, 0, 0, 0]","[9.473349163945779, 0.07168707348105553, 0.3625029296875, 0.0, 0.0, 0.0]","[319.15713333333326, 28.922866666666668, 296.9624, 0, 0, 0]","[0.21746666666666664, 0.0184, 0.018933333333333333, 0, 0, 0]","[0.2098666666666667, 0.00013333333333333337, 0.0024000000000000007, 0, 0, 0]","[3049.842866666667, 40317.07713333333, 81623.0376, 2167, 37128, 81920]","[371.78253333333333, 359.9816, 376.5210666666667, 372.0, 360.0, 376.54]","[199.79013333333333, 304.99986666666666, 266.7476, 200.0, 305.0, 266.75]","[(7, 0.04706666666666666, 0.03281111111111111), (6, 0.0, 0.0021166666666666664), (27, 1.666666666666667e-05, 0.00825), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6417, 67.05293333333333, 10.07718888888889), (81797, 51.900000000000006, 6.187883333333333), (163813, 11.639983333333333, 1.1557499999999998), (4475, 67.1, 10.11), (72573, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[16.60649819494585, 5.300757251035862, 7.485351562500001, 0.0, 0.0, 0.0]","[6, 4, 5, 0, 0, 0]","[210.10317763763948, 887.3340388321019, 1874.9256844540123, 0, 0, 0]","[2282.8968223623606, 20109.6659611679, 39085.074315545986, 2832, 22549, 40960]","[2493, 20997, 40960, 2832, 22549, 40960]","[414, 1113, 3066, 0, 0, 0]","[5.488152765410112, 0.29108114806920143, 0.172157958984375, 0.0, 0.0, 0.0]","[184.89586666666668, 117.4396, 141.0318, 0, 0, 0]","[0.22106666666666666, 0.01906666666666667, 0.02026666666666667, 0, 0, 0]","[0.2168, 0.00013333333333333337, 0.002, 0, 0, 0]","[3184.1041333333333, 40228.5604, 81778.9682, 2167, 37128, 81920]","[371.7789333333333, 359.9809333333333, 376.51973333333336, 372.0, 360.0, 376.54]","[199.7832, 304.99986666666666, 266.748, 200.0, 305.0, 266.75]","[(6, 0.0, 0.002977777777777778), (8, 0.0, 0.0031888888888888887), (15, 0.0, 0.0027277777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6418, 67.1, 10.107022222222222), (81795, 51.900000000000006, 6.186811111111111), (163825, 11.64, 1.161272222222222), (4475, 67.1, 10.11), (72573, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[15.764139590854393, 8.744106300900128, 6.0888671875, 0.0, 0.0, 0.0]","[6, 6, 4, 0, 0, 0]","[222.423881598242, 1186.8586136538459, 1596.7434677581557, 0, 0, 0]","[2270.576118401758, 19810.141386346153, 39363.256532241845, 2832, 22549, 40960]","[2493, 20997, 40960, 2832, 22549, 40960]","[393, 1836, 2494, 0, 0, 0]","[3.847658058771149, 0.3209679604752227, 0.14202530924479168, 0.0, 0.0, 0.0]","[129.6276, 129.49773333333334, 116.34713333333335, 0, 0, 0]","[0.1792, 0.019599999999999996, 0.02, 0, 0, 0]","[0.18239999999999998, 0.0005333333333333335, 0.0017333333333333335, 0, 0, 0]","[3239.3724, 40216.50226666667, 81803.65286666667, 2167, 37128, 81920]","[371.8208, 359.9804, 376.52000000000004, 372.0, 360.0, 376.54]","[199.8176, 304.99946666666665, 266.74826666666667, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0002666666666666667), (12, 0.0, 0.0034166666666666664), (12, 0.0, 0.0022555555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6418, 67.1, 10.109733333333333), (81791, 51.900000000000006, 6.186583333333333), (163828, 11.64, 1.1617444444444445), (4475, 67.1, 10.11), (72573, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[17.40874448455676, 11.454017240558175, 5.859375, 0.0, 0.0, 0.0]","[6, 7, 4, 0, 0, 0]","[324.7355961164059, 1668.4233413193701, 362.740382990848, 0, 0, 0]","[2168.2644038835942, 19328.57665868063, 40597.25961700915, 2832, 22549, 40960]","[2493, 20997, 40960, 2832, 22549, 40960]","[434, 2405, 2400, 0, 0, 0]","[5.798094390026716, 0.5167530858077628, 0.15658544921875, 0.0, 0.0, 0.0]","[195.33780000000004, 208.48919999999998, 128.2748, 0, 0, 0]","[0.002266666666666667, 0.025999999999999995, 0.09613333333333333, 0, 0, 0]","[0.0037333333333333333, 0.011733333333333332, 0.004, 0, 0, 0]","[3173.6621999999998, 40137.510800000004, 81791.7252, 2167, 37128, 81920]","[371.9977333333333, 359.974, 376.4438666666667, 372.0, 360.0, 376.54]","[199.99626666666666, 304.9882666666667, 266.746, 200.0, 305.0, 266.75]","[(6, 0.0020666666666666663, 0.01778333333333333), (14, 0.0, 0.0029277777777777774), (12, 0.0, 0.009783333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6418, 67.09793333333333, 10.092216666666666), (81789, 51.900000000000006, 6.187072222222222), (163828, 11.64, 1.1542166666666667), (4475, 67.1, 10.11), (72573, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[21.98154833533895, 10.115730818688384, 2.34375, 0.0, 0.0, 0.0]","[8, 6, 2, 0, 0, 0]","[285.8118296457113, 918.9664854795562, 877.4984818084874, 0, 0, 0]","[2207.1881703542886, 20078.033514520444, 40082.501518191515, 2832, 22549, 40960]","[2493, 20997, 40960, 2832, 22549, 40960]","[548, 2124, 960, 0, 0, 0]","[7.47616899178787, 0.4528637287463441, 0.10709187825520834, 0.0, 0.0, 0.0]","[251.87213333333332, 182.7124, 87.72966666666667, 0, 0, 0]","[0.0012000000000000001, 0.0136, 0.0772, 0, 0, 0]","[0.005066666666666666, 0.0024000000000000002, 0.0030666666666666663, 0, 0, 0]","[3117.1278666666667, 40163.2876, 81832.27033333333, 2167, 37128, 81920]","[371.9988, 359.9864, 376.4628, 372.0, 360.0, 376.54]","[199.99493333333334, 304.9976, 266.74693333333335, 200.0, 305.0, 266.75]","[(8, 3.333333333333334e-05, 0.08108888888888889), (12, 0.0, 0.0020555555555555557), (6, 0.0, 0.0008111111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6416, 67.09996666666666, 10.02891111111111), (81791, 51.900000000000006, 6.187944444444444), (163834, 11.64, 1.1631888888888888), (4475, 67.1, 10.11), (72573, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[21.33975130365022, 11.377815878458827, 6.51123046875, 0.0, 0.0, 0.0]","[8, 6, 5, 0, 0, 0]","[360.58565625758865, 1252.7409854393013, 2032.4134817146703, 0, 0, 0]","[2132.4143437424113, 19744.2590145607, 38927.58651828533, 2832, 22549, 40960]","[2493, 20997, 40960, 2832, 22549, 40960]","[532, 2389, 2667, 0, 0, 0]","[7.325732660532303, 0.7726429716287447, 0.177917236328125, 0.0, 0.0, 0.0]","[246.80393333333328, 311.73053333333337, 145.7498, 0, 0, 0]","[0.0013333333333333333, 0.114, 0.0812, 0, 0, 0]","[0.005733333333333333, 0.0592, 0.006933333333333333, 0, 0, 0]","[3122.196066666667, 40034.269466666665, 81774.2502, 2167, 37128, 81920]","[371.9986666666667, 359.886, 376.4588, 372.0, 360.0, 376.54]","[199.99426666666668, 304.9408, 266.74306666666666, 200.0, 305.0, 266.75]","[(8, 1.666666666666667e-05, 0.017311111111111114), (12, 0.05473333333333333, 0.02475), (15, 0.0, 0.0011111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6416, 67.09998333333333, 10.092688888888889), (81791, 51.845266666666674, 6.1652499999999995), (163825, 11.64, 1.1628888888888889), (4475, 67.1, 10.11), (72573, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[23.94705174488568, 10.296709053674334, 9.08447265625, 0.0, 0.0, 0.0]","[9, 5, 7, 0, 0, 0]","[318.8335967295884, 1348.5920942195721, 2209.296561771568, 0, 0, 0]","[2174.1664032704116, 19648.407905780427, 38750.70343822843, 2832, 22549, 40960]","[2493, 20997, 40960, 2832, 22549, 40960]","[597, 2162, 3721, 0, 0, 0]","[6.525580290887503, 0.5349455542887358, 0.7867696126302084, 0.0, 0.0, 0.0]","[219.8468, 215.82913333333335, 644.5216666666668, 0, 0, 0]","[0.0018666666666666666, 0.10973333333333332, 3.988666666666666, 0, 0, 0]","[0.003466666666666667, 0.05746666666666667, 1.322, 0, 0, 0]","[3149.1532, 40130.17086666667, 81275.47833333333, 2167, 37128, 81920]","[371.9981333333333, 359.89026666666666, 372.55133333333333, 372.0, 360.0, 376.54]","[199.99653333333333, 304.94253333333336, 265.428, 200.0, 305.0, 266.75]","[(9, 3.333333333333334e-05, 0.014988888888888888), (10, 0.0, 0.0009456349206349206), (21, 0.0, 0.008055555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6415, 67.09996666666666, 10.095011111111111), (81793, 51.900000000000006, 6.189054365079365), (163819, 11.64, 1.1559444444444444), (4475, 67.1, 10.11), (72573, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[24.187725631768952, 11.763585274086774, 7.48291015625, 0.0, 0.0, 0.0]","[9, 6, 6, 0, 0, 0]","[292.0381169028903, 1593.4832478044164, 2719.652436964118, 0, 0, 0]","[2200.96188309711, 19403.516752195585, 38240.34756303588, 2832, 22549, 40960]","[2493, 20997, 40960, 2832, 22549, 40960]","[603, 2470, 3065, 0, 0, 0]","[6.864046700306721, 0.5303970653844247, 0.29349072265625, 0.0, 0.0, 0.0]","[231.2497333333334, 213.994, 240.42759999999998, 0, 0, 0]","[0.0037333333333333333, 0.11573333333333333, 0.2809333333333333, 0, 0, 0]","[0.0037333333333333333, 0.054, 0.2194666666666667, 0, 0, 0]","[3137.7502666666664, 40132.006, 81679.5724, 2167, 37128, 81920]","[371.99626666666666, 359.8842666666667, 376.2590666666667, 372.0, 360.0, 376.54]","[199.99626666666666, 304.946, 266.5305333333333, 200.0, 305.0, 266.75]","[(9, 0.0020666666666666663, 0.018861111111111113), (12, 0.0, 0.0021277777777777775), (18, 0.0, 0.002390079365079365), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6415, 67.09793333333333, 10.091138888888889), (81791, 51.900000000000006, 6.1878722222222216), (163822, 11.64, 1.1616099206349206), (4475, 67.1, 10.11), (72573, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
19,"[17.48896911351785, 14.316330904414917, 8.90625, 0.0, 0.0, 0.0]","[7, 8, 7, 0, 0, 0]","[169.1047920369166, 930.5173479691288, 2384.371553735992, 0, 0, 0]","[2323.8952079630835, 20066.48265203087, 38575.62844626401, 2832, 22549, 40960]","[2493, 20997, 40960, 2832, 22549, 40960]","[436, 3006, 3648, 0, 0, 0]","[8.328245770258235, 0.3922189725540739, 0.5338097330729168, 0.0, 0.0, 0.0]","[280.57859999999994, 158.24466666666666, 437.2969333333334, 0, 0, 0]","[0.0014666666666666667, 0.1276, 2.278, 0, 0, 0]","[0.0009333333333333333, 0.057066666666666654, 0.2353333333333334, 0, 0, 0]","[3088.4214, 40187.755333333334, 81482.70306666667, 2167, 37128, 81920]","[371.99853333333334, 359.8724, 374.262, 372.0, 360.0, 376.54]","[199.99906666666666, 304.9429333333333, 266.51466666666664, 200.0, 305.0, 266.75]","[(7, 0.0025499999999999997, 0.10285000000000001), (16, 0.003533333333333333, 0.0040188034188034195), (21, 0.0, 0.002961111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6417, 67.09745, 10.00715), (81787, 51.896466666666676, 6.185981196581196), (163819, 11.64, 1.1610388888888887), (4475, 67.1, 10.11), (72573, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
20,"[20.617729643000402, 12.597037672048389, 10.771484375, 0.0, 0.0, 0.0]","[8, 8, 8, 0, 0, 0]","[436.29052782399117, 1245.4238219994636, 982.6821563720944, 0, 0, 0]","[2056.7094721760086, 19751.576178000538, 39977.317843627905, 2832, 22549, 40960]","[2493, 20997, 40960, 2832, 22549, 40960]","[514, 2645, 4412, 0, 0, 0]","[10.232009498367468, 0.7861775640707878, 0.7331168619791667, 0.0, 0.0, 0.0]","[344.71639999999996, 317.1912, 600.5693333333334, 0, 0, 0]","[0.018133333333333335, 0.0196, 1.76, 0, 0, 0]","[0.0016, 0.00026666666666666673, 0.16026666666666664, 0, 0, 0]","[3024.2836, 40028.8088, 81319.43066666667, 2167, 37128, 81920]","[371.9818666666667, 359.9804, 374.78000000000003, 372.0, 360.0, 376.54]","[199.9984, 304.9997333333333, 266.58973333333336, 200.0, 305.0, 266.75]","[(8, 0.05708333333333332, 0.04422777777777778), (16, 0.0, 0.0029944444444444445), (24, 0.0, 0.007246581196581196), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6416, 67.04291666666666, 10.065772222222222), (81787, 51.900000000000006, 6.187005555555555), (163816, 11.64, 1.1567534188034188), (4475, 67.1, 10.11), (72573, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
