interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[16.44894694748067, 34.612300996449434, 7.87841796875, 0.0, 0.0, 0.0]","[7, 16, 5, 0, 0, 0]","[375.5945739664399, 2016.34994735044, 1848.179107058259, 0, 0, 0]","[3375.40542603356, 15445.65005264956, 39111.82089294174, 2105, 24494, 40960]","[3751, 17462, 40960, 2105, 24494, 40960]","[617, 6044, 3227, 0, 0, 0]","[7.213236889692586, 2.3973915237623853, 0.7259698893229166, 0.0, 0.0, 0.0]","[239.3352, 823.4320666666665, 594.7145333333333, 0, 0, 0]","[0.023466666666666663, 0.0668, 1.3036, 0, 0, 0]","[0.02906666666666666, 0.06586666666666667, 0.011066666666666667, 0, 0, 0]","[3078.6648, 33523.56793333333, 81325.28546666667, 3484, 39167, 81920]","[371.97653333333335, 359.9332, 375.2364, 372.0, 360.0, 376.54]","[199.97093333333333, 304.9341333333333, 266.7389333333333, 200.0, 305.0, 266.75]","[(7, 0.0034000000000000002, 0.010166666666666668), (32, 0.008166666666666666, 0.008827777777777776), (15, 0.009383333333333332, 0.008477777777777779), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6562, 67.0966, 10.099833333333333), (96001, 51.89183333333334, 6.181172222222222), (163825, 11.630616666666667, 1.1555222222222221), (5481, 67.1, 10.11), (89259, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[15.59584110903759, 25.323559729698776, 16.962890625, 0.0, 0.0, 0.0]","[7, 11, 11, 0, 0, 0]","[431.08749255605017, 1772.0146812324238, 4555.002950023909, 0, 0, 0]","[3319.91250744395, 15689.985318767576, 36404.99704997609, 2105, 24494, 40960]","[3751, 17462, 40960, 2105, 24494, 40960]","[585, 4422, 6948, 0, 0, 0]","[9.554438416716897, 1.4157673159227881, 4.265380859375001, 0.0, 0.0, 0.0]","[317.01626666666664, 486.27360000000004, 3494.2000000000007, 0, 0, 0]","[0.022, 1.2308000000000001, 0.16786666666666666, 0, 0, 0]","[0.02026666666666667, 0.4278666666666666, 0.14493333333333336, 0, 0, 0]","[3000.9837333333335, 33860.7264, 78425.8, 3484, 39167, 81920]","[371.978, 358.7692, 376.37213333333335, 372.0, 360.0, 376.54]","[199.97973333333334, 304.57213333333334, 266.6050666666667, 200.0, 305.0, 266.75]","[(7, 0.002733333333333333, 0.003094444444444445), (22, 0.011550000000000001, 0.43193333333333334), (33, 0.0024000000000000002, 0.004544444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6562, 67.09726666666666, 10.106905555555555), (96011, 51.888450000000006, 5.758066666666666), (163807, 11.6376, 1.1594555555555555), (5481, 67.1, 10.11), (89259, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[17.968541722207412, 16.177986484938724, 23.369140625, 0.0, 0.0, 0.0]","[8, 8, 15, 0, 0, 0]","[334.41887890235216, 1067.7319674112343, 6563.158052748916, 0, 0, 0]","[3416.581121097648, 16394.268032588767, 34396.84194725109, 2105, 24494, 40960]","[3751, 17462, 40960, 2105, 24494, 40960]","[674, 2825, 9572, 0, 0, 0]","[7.6964476592324695, 2.1543152725614076, 3.6634593098958326, 0.0, 0.0, 0.0]","[255.36813333333333, 739.9426666666668, 3001.1058666666663, 0, 0, 0]","[0.01573333333333333, 1.9529333333333334, 0.2037333333333333, 0, 0, 0]","[0.02653333333333333, 0.5974666666666666, 0.1868, 0, 0, 0]","[3062.6318666666666, 33607.05733333333, 78918.89413333334, 3484, 39167, 81920]","[371.98426666666666, 358.0470666666667, 376.3362666666667, 372.0, 360.0, 376.54]","[199.97346666666667, 304.40253333333334, 266.5632, 200.0, 305.0, 266.75]","[(8, 0.0035000000000000005, 0.00977222222222222), (16, 0.00016666666666666666, 0.23211666666666667), (45, 0.04748333333333333, 0.02330555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6561, 67.09649999999999, 10.100227777777777), (96017, 51.89983333333334, 5.957883333333333), (163795, 11.592516666666667, 1.1406944444444445), (5481, 67.1, 10.11), (89259, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[13.409757398027192, 15.20444393540259, 27.0947265625, 0.0, 0.0, 0.0]","[7, 7, 17, 0, 0, 0]","[408.22070060772734, 1569.7232907791285, 5048.962391517945, 0, 0, 0]","[3342.7792993922726, 15892.27670922087, 35911.03760848205, 2105, 24494, 40960]","[3751, 17462, 40960, 2105, 24494, 40960]","[503, 2655, 11098, 0, 0, 0]","[3.3471529033554352, 2.5122650207199073, 4.193006754557291, 0.0, 0.0, 0.0]","[111.05853333333334, 862.8876666666666, 3434.9111333333326, 0, 0, 0]","[0.009333333333333332, 1.0323999999999998, 1.5766666666666667, 0, 0, 0]","[0.010533333333333332, 0.3746666666666667, 3.121466666666667, 0, 0, 0]","[3206.9414666666667, 33484.11233333333, 78485.08886666667, 3484, 39167, 81920]","[371.99066666666664, 358.9676, 374.96333333333337, 372.0, 360.0, 376.54]","[199.98946666666666, 304.62533333333334, 263.62853333333334, 200.0, 305.0, 266.75]","[(7, 0.0002833333333333333, 0.0008722222222222221), (14, 0.09483333333333334, 0.3084388888888888), (51, 0.08224999999999999, 0.06179444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6562, 67.09971666666667, 10.109127777777777), (96019, 51.80516666666667, 5.881561111111111), (163789, 11.55775, 1.1022055555555554), (5481, 67.1, 10.11), (89259, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[19.99466808850973, 13.68686290230214, 18.6181640625, 0.0, 0.0, 0.0]","[10, 6, 12, 0, 0, 0]","[403.3789383711411, 672.635013411309, 2751.055474020345, 0, 0, 0]","[3347.621061628859, 16789.36498658869, 38208.944525979656, 2105, 24494, 40960]","[3751, 17462, 40960, 2105, 24494, 40960]","[750, 2390, 7626, 0, 0, 0]","[5.468442837050432, 1.761765316718588, 2.6237279459635423, 0.0, 0.0, 0.0]","[181.44293333333334, 605.1135333333334, 2149.3579333333337, 0, 0, 0]","[0.016, 1.2216, 1.6485333333333334, 0, 0, 0]","[0.028799999999999996, 0.4281333333333334, 2.5964, 0, 0, 0]","[3136.5570666666667, 33741.88646666666, 79770.64206666667, 3484, 39167, 81920]","[371.984, 358.7784, 374.8914666666667, 372.0, 360.0, 376.54]","[199.9712, 304.57186666666666, 264.1536, 200.0, 305.0, 266.75]","[(10, 0.00355, 0.009161111111111111), (12, 0.00016666666666666666, 0.3780944444444444), (36, 0.05818333333333333, 0.02845), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6559, 67.09644999999999, 10.10083888888889), (96021, 51.89983333333334, 5.811905555555555), (163804, 11.581816666666667, 1.1355499999999998), (5481, 67.1, 10.11), (89259, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[24.55345241268995, 12.495704959340282, 13.044433593749998, 0.0, 0.0, 0.0]","[13, 6, 9, 0, 0, 0]","[475.76352927319044, 815.2321516260547, 3203.067114500893, 0, 0, 0]","[3275.23647072681, 16646.767848373944, 37756.9328854991, 2105, 24494, 40960]","[3751, 17462, 40960, 2105, 24494, 40960]","[921, 2182, 5343, 0, 0, 0]","[8.636538075145669, 1.6088679263594106, 0.5744498697916666, 0.0, 0.0, 0.0]","[286.5603333333333, 552.5978666666667, 470.5893333333333, 0, 0, 0]","[0.024399999999999998, 0.0344, 0.35573333333333335, 0, 0, 0]","[0.04240000000000001, 0.07293333333333332, 0.272, 0, 0, 0]","[3031.4396666666667, 33794.40213333334, 81449.41066666666, 3484, 39167, 81920]","[371.9756, 359.9656, 376.1842666666667, 372.0, 360.0, 376.54]","[199.9576, 304.9270666666667, 266.478, 200.0, 305.0, 266.75]","[(13, 0.0024166666666666664, 0.004050000000000001), (12, 0.06103333333333333, 0.018422222222222222), (27, 0.0, 0.013733333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6556, 67.09758333333333, 10.10595), (96021, 51.83896666666667, 6.171577777777777), (163813, 11.64, 1.1502666666666665), (5481, 67.1, 10.11), (89259, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[25.32657957877899, 13.097010651700835, 14.130859374999998, 0.0, 0.0, 0.0]","[13, 7, 10, 0, 0, 0]","[461.3363537119077, 1416.3148089316555, 3404.9504710109522, 0, 0, 0]","[3289.6636462880924, 16045.685191068344, 37555.049528989046, 2105, 24494, 40960]","[3751, 17462, 40960, 2105, 24494, 40960]","[950, 2287, 5788, 0, 0, 0]","[13.375658026923848, 1.8167148998942166, 0.35807609049479167, 0.0, 0.0, 0.0]","[443.80433333333326, 623.9870666666666, 293.33593333333334, 0, 0, 0]","[0.07733333333333334, 1.0685333333333336, 0.19333333333333333, 0, 0, 0]","[0.062, 0.3274666666666667, 0.11453333333333333, 0, 0, 0]","[2874.1956666666665, 33723.01293333333, 81626.66406666666, 3484, 39167, 81920]","[371.92266666666666, 358.93146666666667, 376.3466666666667, 372.0, 360.0, 376.54]","[199.938, 304.6725333333333, 266.6354666666667, 200.0, 305.0, 266.75]","[(13, 0.0025333333333333336, 0.019594444444444442), (14, 0.29991666666666666, 0.023372222222222218), (30, 0.0, 0.007067857142857144), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6556, 67.09746666666666, 10.090405555555556), (96019, 51.60008333333334, 6.166627777777777), (163810, 11.64, 1.1569321428571429), (5481, 67.1, 10.11), (89259, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[29.32551319648094, 21.97915473599817, 11.01806640625, 0.0, 0.0, 0.0]","[15, 11, 8, 0, 0, 0]","[582.930284248423, 2093.6396740974246, 2060.251056021643, 0, 0, 0]","[3168.069715751577, 15368.360325902575, 38899.74894397836, 2105, 24494, 40960]","[3751, 17462, 40960, 2105, 24494, 40960]","[1100, 3838, 4513, 0, 0, 0]","[15.780094434398231, 4.37515862617793, 0.27706258138020834, 0.0, 0.0, 0.0]","[523.5835333333333, 1502.7357333333334, 226.96966666666668, 0, 0, 0]","[0.12066666666666664, 9.660933333333338, 0.2924, 0, 0, 0]","[0.08, 0.14866666666666667, 0.2222666666666667, 0, 0, 0]","[2794.4164666666666, 32844.264266666665, 81693.03033333333, 3484, 39167, 81920]","[371.8793333333333, 350.33906666666667, 376.24760000000003, 372.0, 360.0, 376.54]","[199.92, 304.85133333333334, 266.52773333333334, 200.0, 305.0, 266.75]","[(15, 5.000000000000001e-05, 0.0211), (22, 0.043399999999999994, 0.024322222222222217), (24, 0.0, 0.005788888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6554, 67.09994999999999, 10.088899999999999), (96011, 51.85660000000001, 6.165677777777777), (163816, 11.64, 1.158211111111111), (5481, 67.1, 10.11), (89259, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
19,"[22.074113569714743, 24.00641392738518, 10.1318359375, 0.0, 0.0, 0.0]","[12, 12, 7, 0, 0, 0]","[449.798784378018, 1961.992741668535, 861.8892134930613, 0, 0, 0]","[3301.201215621982, 15500.007258331465, 40098.110786506935, 2105, 24494, 40960]","[3751, 17462, 40960, 2105, 24494, 40960]","[828, 4192, 4150, 0, 0, 0]","[8.215215993570425, 6.525410661775409, 0.44740917968749994, 0.0, 0.0, 0.0]","[272.5808666666667, 2241.2828, 366.51759999999996, 0, 0, 0]","[0.0708, 3.8895999999999997, 0.14906666666666668, 0, 0, 0]","[0.047066666666666666, 0.128, 0.06079999999999999, 0, 0, 0]","[3045.4191333333333, 32105.7172, 81553.4824, 3484, 39167, 81920]","[371.9292, 356.1104, 376.39093333333335, 372.0, 360.0, 376.54]","[199.95293333333333, 304.872, 266.6892, 200.0, 305.0, 266.75]","[(12, 0.0002, 0.02084444444444444), (24, 0.0, 0.012816666666666665), (21, 0.0032333333333333337, 0.00417991452991453), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6557, 67.09979999999999, 10.089155555555555), (96009, 51.900000000000006, 6.177183333333333), (163819, 11.636766666666666, 1.1598200854700853), (5481, 67.1, 10.11), (89259, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
20,"[23.007198080511866, 23.27912037567289, 9.267578125, 0.0, 0.0, 0.0]","[11, 12, 6, 0, 0, 0]","[236.82156821000643, 1652.609650746613, 2634.290864403712, 0, 0, 0]","[3514.1784317899937, 15809.390349253386, 38325.70913559629, 2105, 24494, 40960]","[3751, 17462, 40960, 2105, 24494, 40960]","[863, 4065, 3796, 0, 0, 0]","[10.879121961020694, 6.609999708853756, 0.607357666015625, 0.0, 0.0, 0.0]","[360.9692666666666, 2270.3365999999996, 497.54740000000004, 0, 0, 0]","[0.08546666666666666, 7.706933333333333, 0.016533333333333334, 0, 0, 0]","[0.03866666666666667, 0.1854666666666667, 0.06093333333333334, 0, 0, 0]","[2957.0307333333335, 32076.6634, 81422.4526, 3484, 39167, 81920]","[371.91453333333334, 352.2930666666667, 376.5234666666667, 372.0, 360.0, 376.54]","[199.96133333333333, 304.8145333333333, 266.6890666666667, 200.0, 305.0, 266.75]","[(11, 1.666666666666667e-05, 0.013555555555555557), (24, 0.00031666666666666665, 0.01453333333333333), (18, 0.05391666666666666, 0.014511111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(6558, 67.09998333333333, 10.096444444444444), (96009, 51.899683333333336, 6.175466666666666), (163822, 11.586083333333335, 1.1494888888888888), (5481, 67.1, 10.11), (89259, 51.900000000000006, 6.1899999999999995), (163840, 11.64, 1.164)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
